age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,incomegroup
0,?,139883,Some-college,10,Never-married,?,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,156464,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,>50K
1,Self-emp-not-inc,113838,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,1,0,3,Germany,<=50K
0,Private,256278,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Female,0,0,1,El-Salvador,<=50K
4,Private,165775,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,296466,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,>50K
1,?,202366,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,1,United-States,<=50K
4,Private,69867,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
2,Private,75171,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,72593,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,210013,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
4,?,93318,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,140001,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
3,Private,97741,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
4,Private,250201,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,97614,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,297676,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,0,0,2,Cuba,<=50K
2,Self-emp-inc,106517,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,216574,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,>50K
0,Private,154556,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,0,?,<=50K
2,Private,187322,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
1,Private,245378,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,33001,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
4,Private,115023,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2,3,United-States,>50K
1,Private,188391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
2,Private,174748,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Female,2,0,2,United-States,>50K
2,Private,73025,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,1,China,<=50K
0,Private,389942,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,164526,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,Yugoslavia,>50K
0,Private,73514,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,3,Philippines,<=50K
0,Private,146268,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
1,Local-gov,240979,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
1,Private,110981,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,247552,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,315977,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,<=50K
1,Private,211028,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,176219,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,2,India,<=50K
4,Private,171373,11th,7,Widowed,Farming-fishing,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,216473,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,>50K
3,Private,98350,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,2,Philippines,>50K
0,Private,40299,11th,7,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,40425,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
4,Private,225526,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
3,Private,110747,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,132601,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,105010,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
1,Private,397995,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,58654,Assoc-voc,11,Separated,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,284895,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,342768,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
2,State-gov,341643,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,247978,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,101534,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3,0,United-States,>50K
0,Private,231193,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,368949,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,?,>50K
1,Private,219034,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,187901,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,4,2,United-States,>50K
3,Private,141058,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,2,United-States,>50K
2,Private,225892,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
1,Local-gov,143583,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,164612,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2,3,United-States,>50K
2,Private,86551,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
0,?,211459,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,1,United-States,<=50K
1,State-gov,68346,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,?,<=50K
2,Local-gov,102953,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,203833,10th,6,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,1,Haiti,<=50K
1,Private,213308,Assoc-voc,11,Separated,Adm-clerical,Own-child,Black,Female,0,0,3,United-States,<=50K
1,Self-emp-not-inc,48214,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,United-States,<=50K
0,Private,227465,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,146767,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
4,Private,311495,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Local-gov,668319,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2,4,United-States,<=50K
0,Private,245199,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
0,?,266287,Some-college,10,Never-married,?,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,176760,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,3,United-States,<=50K
1,Private,170617,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,3,United-States,<=50K
4,?,36039,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,2,United-States,>50K
2,Private,172364,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
0,Private,301199,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,93930,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,172071,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,2,Jamaica,<=50K
4,Federal-gov,115842,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,247880,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
2,Private,187730,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,2,United-States,<=50K
1,?,129305,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,272182,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,2,0,2,United-States,<=50K
4,Local-gov,190660,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,>50K
0,Private,209770,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
4,Private,318450,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,4,United-States,>50K
0,Private,191910,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
4,Self-emp-inc,61040,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3,0,2,United-States,>50K
3,Private,106176,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Male,0,4,2,United-States,<=50K
4,Private,174018,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,2,United-States,>50K
2,Self-emp-not-inc,240191,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4,0,4,South,<=50K
1,Private,107417,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,183870,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,187294,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
2,Private,215419,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,>50K
1,Private,214881,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Self-emp-inc,368014,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,3,United-States,>50K
1,Private,273287,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,2,Jamaica,<=50K
4,Private,125437,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,State-gov,195388,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
1,State-gov,80771,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,197080,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,3,0,3,United-States,>50K
3,Federal-gov,146786,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,205659,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,116298,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,150600,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,162028,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,4,0,United-States,>50K
1,Self-emp-not-inc,323020,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,1,United-States,<=50K
2,Private,197240,12th,8,Married-civ-spouse,Sales,Husband,White,Male,3,0,2,United-States,>50K
4,Private,87317,10th,6,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
2,Private,167106,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,1,0,1,Philippines,>50K
0,Private,132053,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,2,2,United-States,<=50K
3,Self-emp-inc,155965,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
1,Local-gov,179151,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
3,Private,200618,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Self-emp-inc,86701,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,3,United-States,>50K
3,Private,167009,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States,<=50K
0,Private,444554,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Federal-gov,230685,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
1,Private,265662,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
4,Self-emp-not-inc,179981,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
0,State-gov,165474,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,243773,9th,5,Never-married,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,180553,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,188961,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Female,0,0,2,United-States,<=50K
3,Self-emp-inc,181307,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
1,Private,247445,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Local-gov,233681,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,103925,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Private,122347,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,?,121023,Some-college,10,Never-married,?,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,54363,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
3,Private,186826,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,1,2,United-States,>50K
0,Private,120046,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
1,Self-emp-not-inc,58744,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,3,United-States,<=50K
2,Private,57600,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,2,?,<=50K
2,Private,99357,Masters,14,Divorced,Prof-specialty,Own-child,White,Female,1,0,2,United-States,<=50K
2,Private,280570,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,3,United-States,>50K
0,Private,214238,11th,7,Never-married,Sales,Other-relative,White,Female,0,0,1,Mexico,<=50K
2,Private,378251,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,188096,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,4,United-States,>50K
1,Private,193158,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,97419,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,2,United-States,<=50K
0,Private,197387,5th-6th,3,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,2,Mexico,<=50K
3,Private,143822,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
1,Private,102130,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
3,Self-emp-not-inc,243631,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,South,<=50K
1,Local-gov,157437,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,2,0,3,United-States,<=50K
1,Private,113751,11th,7,Divorced,Sales,Own-child,Black,Female,0,0,2,United-States,<=50K
3,Private,240175,11th,7,Separated,Other-service,Unmarried,Black,Male,0,0,1,United-States,<=50K
2,?,161285,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,1,United-States,<=50K
3,Federal-gov,100067,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
2,Private,150533,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,3,United-States,>50K
2,Private,160674,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Private,185870,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,3,2,United-States,>50K
0,Private,203894,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1,Local-gov,120238,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,<=50K
1,Private,253003,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,4,2,United-States,>50K
0,Private,190772,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,26669,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,4,United-States,<=50K
1,Self-emp-not-inc,131298,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
3,Self-emp-not-inc,102869,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
1,Private,422933,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,147548,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
2,Private,104719,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,245056,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,2,United-States,>50K
0,Private,227594,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,37646,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,33669,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
3,Local-gov,133336,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,2,United-States,>50K
3,Private,129263,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,2,United-States,<=50K
0,Private,396099,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,347530,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
3,Private,334308,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,1,United-States,>50K
2,Self-emp-inc,125324,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
1,Private,134367,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
2,State-gov,105803,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
1,Local-gov,167544,Assoc-acdm,12,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
